step,episode/action_changes,episode/actions_mean,episode/actions_std,episode_perf/constraint_index,episode_perf/energy_index,episode_perf/time_index,eval/episode_perf/constraint_index,eval/episode_perf/energy_index,eval/episode_perf/time_index,eval/max_reward_step_by_step,eval/mean_episode_reward,eval/mean_reward_step_by_step,eval/min_reward_step_by_step,eval/num_episodes_completed,eval/std_episode_reward,eval/std_reward_step_by_step,eval/total_reward_steps,episode/real_actions_Qp_max,episode/real_actions_Qp_mean,episode/real_actions_Qp_min,episode/real_actions_Qp_std,episode/real_actions_R_max,episode/real_actions_R_mean,episode/real_actions_R_min,episode/real_actions_R_std,train/entropy_loss,train/loss,train/policy_gradient_loss,train/value_loss,eval/mean_ep_length,eval/mean_reward,eval/mean_reward_parent_check
849864,150.88153076171875,-0.8331853151321411,1.150179147720337,0.610899806022644,0.8958595395088196,0.6721522808074951,,,,,,,,,,,,,,,,,,,,-2.476440668106079,0.5989956855773926,-0.0019954578019678593,0.563477635383606,169.8333282470703,-18.778806686401367,-64.29744720458984
857088,67.2669677734375,-0.4308106005191803,1.2903612852096558,0.4855215847492218,1.1134268045425415,0.6979235410690308,0.7650293111801147,0.9187939763069153,0.6591821908950806,4.812759876251221,80.11077117919922,0.05170836299657822,-5.0843353271484375,127.0,50.50392150878906,0.5642125606536865,9216.0,8.0,2.8295817375183105,0.0,3.012193202972412,14.0,8.123433113098145,6.0,2.592982292175293,,,,,,,
866304,286.810791015625,-0.7336845397949219,1.1345479488372803,0.9341370463371277,0.9583221077919006,0.714047908782959,0.7970695495605469,0.9377479553222656,0.6655997037887573,4.816083908081055,83.6506118774414,0.054639533162117004,-4.920596599578857,127.0,36.439510345458984,0.5639095902442932,9216.0,8.0,2.8285887241363525,0.0,3.0125277042388916,14.0,8.162736892700195,6.0,2.6033427715301514,-2.4749276638031006,0.6476200222969055,-0.0026200588326901197,0.8151493668556213,,,
875520,83.76486206054688,-0.7454986572265625,1.5800246000289917,0.7488756775856018,1.0898327827453613,0.7391664385795593,0.8563055396080017,0.9535154104232788,0.6541447043418884,4.819607734680176,82.39076232910156,0.05476633086800575,-5.077585697174072,128.0,35.377986907958984,0.5661032795906067,9216.0,,,,,,,,,-2.4709441661834717,0.025126241147518158,-0.003116307547315955,0.520258367061615,,,
884736,54.837669372558594,-0.6702971458435059,1.2497810125350952,0.8335337042808533,0.963185727596283,0.6560139656066895,0.7847957611083984,0.9011571407318115,0.6529358625411987,4.819154262542725,85.21210479736328,0.05411969870328903,-4.9291253089904785,123.0,36.6010627746582,0.555095911026001,9216.0,8.0,2.850553035736084,0.0,3.027355670928955,14.0,8.207768440246582,6.0,2.629579544067383,-2.464742660522461,0.016446590423583984,-0.004882411099970341,0.23855142295360565,,,
893952,119.46160888671875,-0.4617387056350708,1.1455358266830444,1.0808298587799072,1.157865047454834,0.6271752119064331,0.8029528260231018,0.9205736517906189,0.6536794900894165,4.826561450958252,89.8199691772461,0.05784343555569649,-0.3295535445213318,125.0,17.96653175354004,0.5590834617614746,9216.0,8.0,2.8347322940826416,0.0,3.038729429244995,14.0,8.191262245178223,6.0,2.616837501525879,-2.458944082260132,0.029237940907478333,-0.0030335336923599243,0.49928712844848633,,,
899856,38.69514465332031,-0.586204469203949,1.3712847232818604,1.4763069152832031,1.0969189405441284,0.7139768600463867,,,,,,,,,,,,,,,,,,,,-2.4516563415527344,0.017796073108911514,-0.00454158429056406,0.06501062959432602,184.75,-67.84422302246094,-18.778806686401367
903168,462.6265563964844,-0.3542422950267792,1.1329700946807861,1.5974822044372559,1.1470909118652344,0.7364907264709473,0.8238741755485535,0.9206451773643494,0.6525520086288452,4.82149076461792,88.74663543701172,0.056849829852581024,-0.31414681673049927,124.0,20.802570343017578,0.5576658248901367,9216.0,8.0,2.8469817638397217,0.0,3.0505716800689697,14.0,8.225773811340332,6.0,2.639418601989746,,,,,,,
912384,179.68348693847656,-0.2834974229335785,1.329481601715088,0.5255914330482483,0.7915093898773193,0.6326795816421509,0.7651517987251282,0.9092194437980652,0.655586302280426,4.828213214874268,84.78132629394531,0.05566580593585968,-5.154514312744141,127.0,39.475257873535156,0.5656042695045471,9216.0,8.0,2.85278582572937,0.0,3.066448450088501,14.0,8.23598575592041,6.0,2.6408531665802,-2.4431705474853516,0.016768857836723328,-0.005984713789075613,0.04714236408472061,,,
921600,218.53562927246094,-0.4855787754058838,1.1262749433517456,1.2657580375671387,1.031416893005371,0.6734241843223572,0.7592616081237793,0.9029620289802551,0.6610211133956909,4.830531597137451,87.69207763671875,0.057172682136297226,-4.917113780975342,126.0,34.28288650512695,0.5622857809066772,9216.0,,,,,,,,,-2.43695330619812,0.032145872712135315,-0.00303469505161047,0.5330033898353577,,,
930816,129.1818389892578,-0.19024835526943207,1.1652108430862427,0.5485729575157166,0.7728191614151001,0.7219584584236145,0.824701189994812,0.9114730358123779,0.6464500427246094,4.83637809753418,83.50775146484375,0.054011713713407516,-4.982776165008545,125.0,35.46450424194336,0.5616111159324646,9216.0,8.0,2.8456430435180664,0.0,3.070744037628174,14.0,8.260217666625977,6.0,2.649013042449951,-2.4339771270751953,0.006658932194113731,-0.003930527716875076,0.46635615825653076,,,
940032,155.77174377441406,-0.44035714864730835,1.1429743766784668,1.4024144411087036,0.9753591418266296,0.7141923308372498,0.8326444625854492,0.9142168164253235,0.6536157131195068,4.836157321929932,82.58718872070312,0.055861618369817734,-5.079942226409912,129.0,37.80869674682617,0.5705643892288208,9216.0,8.0,2.8580729961395264,0.0,3.084160089492798,14.0,8.297979354858398,6.0,2.664705991744995,-2.4313461780548096,0.01773785427212715,-0.003982317168265581,0.3645379841327667,,,
949248,49.987239837646484,-0.6571366786956787,1.0615811347961426,0.7156552076339722,0.8079873323440552,0.6339631080627441,0.7876473069190979,0.9030249714851379,0.6574824452400208,4.839146614074707,86.59494018554688,0.05565252900123596,-5.003670692443848,124.0,43.00407791137695,0.5597366690635681,9216.0,8.0,2.8864903450012207,0.0,3.0893187522888184,14.0,8.38464069366455,6.0,2.7009198665618896,-2.428844451904297,0.06490364670753479,-0.003706526244059205,0.5902257561683655,,,
949848,97.51770782470703,-0.2142333984375,1.23341703414917,0.6666361093521118,0.7456408739089966,0.5841007232666016,,,,,,,,,,,,,,,,,,,,-2.4265522956848145,0.04125018045306206,-0.0022432017140090466,0.7059078216552734,193.25,-57.62421417236328,-67.84422302246094
958464,159.86534118652344,-0.7070387601852417,1.2799707651138306,1.0728116035461426,0.984283983707428,0.6864282488822937,0.8321980237960815,0.914930522441864,0.6627599596977234,4.842168807983398,76.46685791015625,0.048973310738801956,-5.110400199890137,124.0,52.22506332397461,0.5611093044281006,9216.0,,,,,,,,,,,,,,,
967680,218.2188262939453,-0.27607208490371704,1.1827921867370605,0.9454037547111511,0.9675980806350708,0.6407128572463989,0.8373527526855469,0.8876734375953674,0.6558257937431335,4.837923049926758,83.73019409179688,0.052604518830776215,-5.082311630249023,122.0,37.33920669555664,0.5555659532546997,9216.0,8.0,2.9112958908081055,0.0,3.0984933376312256,14.0,8.433157920837402,6.0,2.7262868881225586,-2.4250597953796387,0.34959325194358826,-0.0036545032635331154,0.8719282150268555,,,
976896,525.1497802734375,-0.7239655256271362,1.1982530355453491,0.8417335748672485,1.0749549865722656,0.7243890166282654,0.837985098361969,0.8987798094749451,0.6608082056045532,4.840318202972412,92.18800354003906,0.05931202694773674,-0.27680328488349915,124.0,20.54163932800293,0.5588458180427551,9216.0,8.0,2.9225518703460693,0.0,3.0988717079162598,14.0,8.478776931762695,6.0,2.7361245155334473,-2.4236068725585938,0.034180108457803726,-0.003437116276472807,0.4386630058288574,,,
986112,69.6739273071289,-0.385130912065506,1.3677235841751099,0.8008204698562622,0.5895623564720154,0.587955117225647,0.878898561000824,0.9039250612258911,0.6630191802978516,4.841893196105957,87.29119873046875,0.058296531438827515,-4.993160724639893,129.0,34.373191833496094,0.5702104568481445,9216.0,8.0,2.938875436782837,0.0,3.110591411590576,14.0,8.548025131225586,6.0,2.7626969814300537,-2.422499656677246,0.027207275852560997,-0.00522671127691865,0.05971752107143402,,,
995328,596.5582885742188,-0.2362404465675354,1.2480216026306152,0.7716106176376343,0.9129902720451355,0.6970373392105103,0.7817820906639099,0.8673021793365479,0.6505807042121887,4.843329906463623,91.05117797851562,0.05768097937107086,-4.9909820556640625,122.0,33.52052688598633,0.5549719929695129,9216.0,,,,,,,,,-2.422697067260742,0.02012794092297554,-0.00444736098870635,0.37800291180610657,,,
999840,248.809814453125,-0.1405269354581833,1.110013484954834,0.9167001843452454,0.8389580249786377,0.5750840902328491,,,,,,,,,,,,8.0,2.9328625202178955,0.0,3.1072998046875,14.0,8.590313911437988,6.0,2.7792468070983887,-2.4193851947784424,0.015363505110144615,-0.004966531880199909,0.34950074553489685,181.75,-33.36581039428711,-57.62421417236328
1004544,168.64697265625,-0.13842271268367767,1.1341757774353027,0.9452003240585327,1.0811152458190918,0.6621976494789124,0.8007712364196777,0.884768009185791,0.6535632014274597,4.8437018394470215,90.07768249511719,0.058839794248342514,-4.918473720550537,126.0,25.944740295410156,0.5639458894729614,9216.0,,,,,,,,,,,,,,,
1013760,72.77462768554688,-0.11908590793609619,1.371448278427124,1.585436463356018,0.912058413028717,0.5717959403991699,0.8114719390869141,0.8751006722450256,0.6538841724395752,4.843242645263672,80.25431060791016,0.052570607513189316,-5.164792060852051,127.0,53.912235260009766,0.5684090256690979,9216.0,8.0,2.9474198818206787,0.0,3.1084930896759033,14.0,8.658426284790039,6.0,2.7944650650024414,-2.412543773651123,0.013670021668076515,-0.0045383688993752,0.1962575763463974,,,
1022976,202.5395050048828,-0.5379965901374817,1.305672526359558,0.7798336148262024,0.6385131478309631,0.592228889465332,0.8332031965255737,0.8780993819236755,0.651922345161438,4.847637176513672,83.10997772216797,0.05323328450322151,-5.09095573425293,122.0,51.1352424621582,0.5559412240982056,9216.0,8.0,2.9646151065826416,0.0,3.109253168106079,14.0,8.715782165527344,6.0,2.8105251789093018,-2.409667491912842,0.5549461841583252,-0.0031272578053176403,0.9937038421630859,,,
1032192,150.1945343017578,-0.12340235710144043,1.4173001050949097,1.6604292392730713,0.8301965594291687,0.6240066289901733,0.8701182007789612,0.8891977667808533,0.656783401966095,4.847962856292725,89.24927520751953,0.05829861760139465,-5.205656051635742,127.0,35.15760803222656,0.5669446587562561,9216.0,8.0,3.019331932067871,0.0,3.1207430362701416,14.0,8.861356735229492,6.0,2.858365774154663,-2.40981388092041,0.6400080323219299,-0.003968187607824802,0.7877351641654968,,,
1041408,150.87806701660156,0.10676261782646179,1.3810288906097412,0.8286402821540833,0.6802452206611633,0.6011686325073242,0.8393599987030029,0.8723375201225281,0.6572474241256714,4.848080635070801,85.57389831542969,0.05605097860097885,-4.993159294128418,126.0,45.57304382324219,0.5648992657661438,9216.0,,,,,,,,,-2.4080355167388916,0.7456505298614502,-0.004643647465854883,0.32199016213417053,,,
1049832,90.15951538085938,0.12965548038482666,1.2914233207702637,0.6684480309486389,1.0350244045257568,0.6237368583679199,,,,,,,,,,,,8.0,3.047811269760132,0.0,3.125258684158325,14.0,8.92751407623291,6.0,2.8881542682647705,-2.404290199279785,0.04327461123466492,-0.004635159391909838,0.7716699242591858,180.0,-50.830020904541016,-33.36581039428711
1050624,28.964672088623047,-0.10817354917526245,1.1980383396148682,1.6810073852539062,1.1299184560775757,0.6853674054145813,0.8627214431762695,0.8741286396980286,0.6541650891304016,4.847977638244629,85.8044204711914,0.05662067234516144,-4.966815948486328,127.0,45.752811431884766,0.5671572089195251,9216.0,,,,,,,,,,,,,,,
1059840,554.970458984375,-0.3139001727104187,1.2228107452392578,0.7124630808830261,0.9353967905044556,0.6611809730529785,0.8273080587387085,0.88373863697052,0.6623571515083313,4.851336479187012,91.98949432373047,0.05899974703788757,-4.989123344421387,122.0,27.472074508666992,0.5553667545318604,9216.0,8.0,3.0486514568328857,0.0,3.1292214393615723,14.0,8.957056045532227,6.0,2.8938214778900146,-2.4015262126922607,0.5527778267860413,-0.002890176372602582,0.6500494480133057,,,
1069056,36.62483596801758,-0.4882985055446625,1.203014612197876,0.6030452847480774,0.6740649938583374,0.6237287521362305,0.8219295144081116,0.8769394755363464,0.6616957783699036,4.851691722869873,91.45304107666016,0.06032168120145798,-4.995167255401611,128.0,30.587533950805664,0.5689153671264648,9216.0,8.0,3.069293260574341,0.0,3.1443874835968018,14.0,8.992690086364746,6.0,2.91194224357605,-2.39966082572937,0.007997862063348293,-0.004885005299001932,0.21621711552143097,,,
1078272,30.150039672851562,0.013362105004489422,1.3481190204620361,0.9067261815071106,0.9600545167922974,0.7338552474975586,0.825522243976593,0.8752776980400085,0.6627622842788696,4.853508472442627,94.20723724365234,0.062474142760038376,-5.070833206176758,127.0,28.729351043701172,0.5666929483413696,9216.0,,,,,,,,,-2.3969545364379883,0.011437267065048218,-0.0044396789744496346,0.257904976606369,,,
1087488,160.19686889648438,-0.7261093258857727,1.52141535282135,0.5144597887992859,0.7461469769477844,0.6345305442810059,0.8037100434303284,0.8382160663604736,0.6587152481079102,4.851932048797607,89.23422241210938,0.055049777030944824,-5.084039211273193,120.0,46.09247970581055,0.5518169403076172,9216.0,8.0,3.0662925243377686,0.0,3.143660068511963,14.0,9.021284103393555,6.0,2.9265286922454834,-2.3936760425567627,0.020741863176226616,-0.0036794086918234825,0.21298640966415405,,,
1096704,27.672727584838867,-0.2218291014432907,1.147262692451477,0.4431302845478058,0.6592641472816467,0.6850616335868835,0.8401838541030884,0.8678825497627258,0.6591458916664124,4.850674152374268,88.84526824951172,0.056778453290462494,-5.022563934326172,122.0,39.298343658447266,0.5560685992240906,9216.0,8.0,3.08956241607666,0.0,3.153515577316284,14.0,9.066068649291992,6.0,2.953756809234619,-2.388397216796875,0.5487574338912964,-0.0036938355769962072,0.7143450379371643,,,
1099824,391.26141357421875,-0.151519775390625,1.2863434553146362,0.5512359142303467,0.8269643783569336,0.6407362222671509,,,,,,,,,,,,,,,,,,,,-2.3846468925476074,0.4168083965778351,-0.002147704130038619,0.42983347177505493,179.0,-61.509620666503906,-50.830020904541016
1105920,79.67735290527344,-0.38543352484703064,1.1608418226242065,0.5247140526771545,0.7579150199890137,0.6362090110778809,0.7620627880096436,0.8185614943504333,0.6454192399978638,4.851210594177246,96.63838195800781,0.05822085589170456,-4.984580039978027,117.0,34.67725372314453,0.5445796251296997,9216.0,8.0,3.1076653003692627,0.0,3.1691806316375732,14.0,9.105463981628418,6.0,2.984666347503662,,,,,,,
1115136,272.556396484375,-0.2364291399717331,1.585275650024414,0.5415982604026794,0.7566956281661987,0.5615781545639038,0.8263640999794006,0.8448575735092163,0.6558916568756104,4.853141784667969,88.30026245117188,0.05463701859116554,-5.110664367675781,119.0,49.1859245300293,0.5497832894325256,9216.0,,,,,,,,,-2.381101369857788,0.4239262640476227,-0.0044579957611858845,0.23871561884880066,,,
1124352,131.3773956298828,-0.5772772431373596,1.3017792701721191,0.18656973540782928,0.7984848022460938,0.5940802693367004,0.8118993639945984,0.8581475615501404,0.646465003490448,4.849740982055664,91.4992904663086,0.056445393711328506,-5.084517478942871,118.0,34.16781997680664,0.547052264213562,9216.0,8.0,3.118250846862793,0.0,3.1822071075439453,14.0,9.110573768615723,6.0,2.9920918941497803,-2.377257823944092,0.0272845309227705,-0.0030289057176560163,0.5143752098083496,,,
1133568,157.7710418701172,-0.172932967543602,1.4250365495681763,1.1439402103424072,0.7659096121788025,0.5839762091636658,0.8284933567047119,0.8527804613113403,0.6563414931297302,4.851369857788086,91.45535278320312,0.05886459723114967,-5.175868511199951,124.0,33.783180236816406,0.560941219329834,9216.0,8.0,3.143702983856201,0.0,3.196533679962158,14.0,9.18178939819336,6.0,3.0232276916503906,-2.37485671043396,0.5551286339759827,-0.0038401552010327578,0.32528015971183777,,,
1142784,212.85577392578125,-0.2722099721431732,1.4886513948440552,1.2840921878814697,0.9942377805709839,0.6886501908302307,0.8081270456314087,0.8380158543586731,0.6479905247688293,4.852680206298828,89.29199981689453,0.05394938960671425,-5.087370872497559,117.0,41.0162239074707,0.5451347231864929,9216.0,8.0,3.1795449256896973,0.0,3.2120559215545654,14.0,9.210859298706055,6.0,3.040522336959839,-2.372640609741211,0.010706822387874126,-0.004665690008550882,0.28136807680130005,,,
1149816,32.48444747924805,-0.10347942262887955,1.3379192352294922,0.2015603929758072,0.6624884009361267,0.6190940737724304,,,,,,,,,,,,,,,,,,,,-2.3717968463897705,0.11466570198535919,-0.004048127215355635,0.7154313325881958,174.0833282470703,-32.82536697387695,-61.509620666503906
1152000,229.095458984375,-0.32651641964912415,1.5657768249511719,0.4104389548301697,0.8735971450805664,0.7072111964225769,0.8128717541694641,0.8389881253242493,0.6502717733383179,4.849796772003174,95.20245361328125,0.058951426297426224,-5.12039852142334,119.0,28.986570358276367,0.548356831073761,9216.0,8.0,3.166886806488037,0.0,3.220547914505005,14.0,9.177695274353027,6.0,3.042435646057129,,,,,,,
1161216,470.612548828125,-0.1502763330936432,1.4186402559280396,0.6245028376579285,1.002730369567871,0.7050668001174927,0.8489454388618469,0.8389562964439392,0.6610831022262573,4.851180553436279,84.74552917480469,0.05362289771437645,-4.987885475158691,122.0,52.814823150634766,0.5562548041343689,9216.0,,,,,,,,,-2.3703157901763916,0.01938614249229431,-0.003985339310020208,0.19290706515312195,,,
1170432,67.92815399169922,0.13370861113071442,1.1987502574920654,0.5779257416725159,1.1036471128463745,0.7264904975891113,0.8383896946907043,0.8532415628433228,0.6574277877807617,4.851741790771484,91.346923828125,0.059547945857048035,-4.940394878387451,125.0,40.186588287353516,0.5624087452888489,9216.0,8.0,3.157501220703125,0.0,3.2273106575012207,14.0,9.179758071899414,6.0,3.050720691680908,-2.3680362701416016,0.021428950130939484,-0.0031730332411825657,0.8322435617446899,,,
1179648,222.83470153808594,-0.49991363286972046,1.5353248119354248,1.7755107879638672,0.8100971579551697,0.670784592628479,0.8667606711387634,0.858065128326416,0.658028244972229,4.8491058349609375,91.3045425415039,0.05771751329302788,-5.180936336517334,122.0,36.624088287353516,0.5554603338241577,9216.0,8.0,3.175541400909424,0.0,3.231189250946045,14.0,9.226357460021973,6.0,3.0682220458984375,-2.365391492843628,0.019807422533631325,-0.004873591475188732,0.5001502633094788,,,
1188864,183.4457550048828,-0.06007315218448639,1.3431230783462524,0.39420709013938904,0.8332175016403198,0.7540372610092163,0.7839009165763855,0.8419238328933716,0.6599447727203369,4.847825050354004,90.79364776611328,0.05691545084118843,-5.055404186248779,121.0,43.968814849853516,0.5538291335105896,9216.0,8.0,3.163268566131592,0.0,3.2314178943634033,14.0,9.226266860961914,6.0,3.0709733963012695,-2.3604955673217773,0.5919237732887268,-0.004812133032828569,0.32133203744888306,,,
1198080,246.45413208007812,-0.09583880752325058,1.5884497165679932,0.8152639269828796,0.9399030208587646,0.7159003615379333,0.9011807441711426,0.8731171488761902,0.6606098413467407,4.8430914878845215,85.98714447021484,0.054745376110076904,-5.037790775299072,123.0,43.361717224121094,0.5585809350013733,9216.0,,,,,,,,,-2.357189655303955,0.6820423603057861,-0.0047289528883993626,0.690770149230957,,,
1199808,275.7376708984375,-0.5475594997406006,1.1995748281478882,1.469461441040039,0.9346429109573364,0.5620482563972473,,,,,,,,,,,,,,,,,,,,-2.3532114028930664,0.035520151257514954,-0.0045882295817136765,0.4290120005607605,188.1666717529297,-60.14096450805664,-32.82536697387695
1207296,102.6661605834961,-0.2106999158859253,1.487817406654358,1.1080816984176636,0.6616353392601013,0.5866436958312988,0.7934157848358154,0.8510304093360901,0.6552721858024597,4.84438419342041,90.94439697265625,0.05642092227935791,-5.025219440460205,118.0,44.272377014160156,0.5463985800743103,9216.0,8.0,3.174076795578003,0.0,3.240842819213867,14.0,9.274523735046387,6.0,3.0903425216674805,,,,,,,
1216512,211.8477020263672,-0.5656228065490723,1.3238551616668701,1.1245850324630737,0.825849175453186,0.7018256783485413,0.8446927070617676,0.8437683582305908,0.6590508222579956,4.840324878692627,90.08446502685547,0.05530104413628578,-5.0918474197387695,119.0,44.00200653076172,0.5487046241760254,9216.0,8.0,3.1867077350616455,0.0,3.246166944503784,14.0,9.304749488830566,6.0,3.096421241760254,-2.349842071533203,0.01591096818447113,-0.004104066174477339,0.7898687720298767,,,
1225728,393.47576904296875,-0.600092351436615,1.4579527378082275,0.38646095991134644,0.5654202103614807,0.6179283261299133,0.8662521839141846,0.863948404788971,0.6649209856987,4.846464157104492,92.98164367675781,0.05901958420872688,-5.038599967956543,121.0,28.859121322631836,0.552615761756897,9216.0,8.0,3.1516473293304443,0.0,3.246321201324463,14.0,9.274213790893555,6.0,3.092993974685669,-2.3497517108917236,1.420775055885315,-0.003573249327018857,0.5304688811302185,,,
1234944,237.7002410888672,0.024935059249401093,1.4128243923187256,0.8783813714981079,0.9791316986083984,0.6395549178123474,0.8526368737220764,0.833533525466919,0.6548736691474915,4.843656539916992,87.43206024169922,0.05587425455451012,-5.139662265777588,123.0,50.28934860229492,0.5582099556922913,9216.0,,,,,,,,,-2.349905014038086,0.05762706324458122,-0.00347616127692163,0.1858314573764801,,,
1244160,157.1677703857422,-0.5174005627632141,1.7980525493621826,1.0976897478103638,0.7297679781913757,0.761353611946106,0.8258007168769836,0.8392245769500732,0.6604650020599365,4.845392227172852,87.5915298461914,0.056171808391809464,-5.207890510559082,124.0,54.252193450927734,0.5604677200317383,9216.0,8.0,3.1955816745758057,0.0,3.2557170391082764,14.0,9.337722778320312,6.0,3.1203267574310303,-2.34794282913208,0.4354245662689209,-0.0034311607014387846,0.6293008327484131,,,
1249800,626.555419921875,-0.12662099301815033,1.3846439123153687,0.8789292573928833,0.7350823879241943,0.6395624279975891,,,,,,,,,,,,8.0,3.1871285438537598,0.0,3.2490274906158447,14.0,9.323623657226562,6.0,3.129377841949463,-2.346743106842041,1.0389796495437622,-0.0016311221988871694,0.9928072094917297,161.1666717529297,-19.821962356567383,-60.14096450805664
1253376,73.19632720947266,-0.39356252551078796,1.6485027074813843,1.502873182296753,0.9781532883644104,0.711591362953186,0.8080006241798401,0.8329978585243225,0.6678450703620911,4.846327304840088,99.26233673095703,0.06234955042600632,-4.870037078857422,122.0,30.386093139648438,0.5540310144424438,9216.0,,,,,,,,,,,,,,,
1262592,112.57280731201172,-0.13401733338832855,1.2638746500015259,1.274519681930542,0.7555635571479797,0.5978285074234009,0.8405998945236206,0.8559910655021667,0.6679884791374207,4.8440728187561035,89.53060150146484,0.05749926343560219,-5.14170503616333,122.0,48.62497329711914,0.5554865002632141,9216.0,8.0,3.173724889755249,0.0,3.252939462661743,14.0,9.354900360107422,6.0,3.133755683898926,-2.3459224700927734,0.038765549659729004,-0.004282770212739706,0.21390222012996674,,,
1271808,74.07774353027344,0.1973593384027481,1.6031757593154907,0.9328280687332153,0.7350364923477173,0.6828789114952087,0.8187378644943237,0.8335160613059998,0.6547766923904419,4.838013172149658,88.44214630126953,0.05623285844922066,-5.101925849914551,124.0,50.91798400878906,0.560072660446167,9216.0,,,,,,,,,-2.3438572883605957,0.02420632727444172,-0.004370825365185738,0.680757999420166,,,
1281024,176.78402709960938,-0.07830891758203506,1.5219894647598267,0.7363913059234619,0.9980233907699585,0.6958459615707397,0.7819226384162903,0.8126344680786133,0.6581053733825684,4.842927932739258,98.50975799560547,0.060741182416677475,-5.037257194519043,119.0,36.912166595458984,0.5469823479652405,9216.0,8.0,3.1617324352264404,0.0,3.2536094188690186,14.0,9.342781066894531,6.0,3.1242315769195557,-2.3426623344421387,0.5443429946899414,-0.002217425499111414,0.8690902590751648,,,
1290240,108.93285369873047,0.07160527259111404,1.3686343431472778,0.4583510160446167,0.5197517275810242,0.5806254148483276,0.8395691514015198,0.8237413763999939,0.6644685864448547,4.8396735191345215,98.05028533935547,0.0632711723446846,-4.967999458312988,125.0,27.48678970336914,0.5599750280380249,9216.0,8.0,3.189565896987915,0.0,3.2559361457824707,14.0,9.410521507263184,6.0,3.1376187801361084,-2.3403613567352295,0.9413170218467712,-0.004106761422008276,0.2981565594673157,,,
1299456,341.5248107910156,0.011122012510895729,1.4424675703048706,0.16784919798374176,0.627875804901123,0.6065844893455505,0.8488206267356873,0.8415114879608154,0.6662002801895142,4.838339805603027,82.8368911743164,0.0516107939183712,-5.091787338256836,120.0,58.304874420166016,0.5509794354438782,9216.0,8.0,3.20645809173584,0.0,3.271076202392578,14.0,9.415749549865723,6.0,3.151102304458618,-2.3369693756103516,0.029625626280903816,-0.0039052546489983797,0.20226047933101654,,,
1299792,101.80897521972656,-0.4358733892440796,1.3544378280639648,1.5217796564102173,0.7468282580375671,0.7169517874717712,,,,,,,,,,,,,,,,,,,,-2.3349533081054688,0.48101240396499634,-0.0033641571644693613,0.9003440737724304,177.9166717529297,-57.72047424316406,-19.821962356567383
1308672,154.72544860839844,0.054944317787885666,1.5654938220977783,0.8382617235183716,0.9323751330375671,0.6793092489242554,0.8708228468894958,0.8355008959770203,0.6563577055931091,4.835814476013184,96.53184509277344,0.0635443702340126,-4.970141410827637,127.0,27.802907943725586,0.564657986164093,9216.0,8.0,3.2261135578155518,0.0,3.2784063816070557,14.0,9.427054405212402,6.0,3.1610937118530273,,,,,,,
1317888,192.23687744140625,-0.12353795021772385,1.3994053602218628,0.4536847472190857,0.8917214274406433,0.5921549797058105,0.8544299602508545,0.8497756719589233,0.659278154373169,4.8394694328308105,93.19676971435547,0.05914706736803055,-4.981794834136963,122.0,35.7438850402832,0.5538307428359985,9216.0,,,,,,,,,-2.334880828857422,0.02141823060810566,-0.0045240200124681,0.06758251041173935,,,
1327104,337.96563720703125,-0.30651241540908813,1.5940724611282349,1.342902660369873,0.779026985168457,0.6079878211021423,0.8104808926582336,0.8226838111877441,0.6513601541519165,4.839576721191406,94.63194274902344,0.05991208553314209,-5.043311595916748,122.0,38.630821228027344,0.5535693764686584,9216.0,8.0,3.2288143634796143,0.0,3.2895729541778564,14.0,9.409026145935059,6.0,3.1492276191711426,-2.3329622745513916,0.013794997707009315,-0.005450769793242216,0.34631434082984924,,,
1336320,323.73870849609375,-0.1348225623369217,1.412371039390564,0.6254914999008179,0.7488305568695068,0.5970120429992676,0.796972393989563,0.832843542098999,0.6530246734619141,4.837235450744629,93.98780059814453,0.05887741595506668,-5.015352249145508,121.0,40.684112548828125,0.5518459677696228,9216.0,8.0,3.245516300201416,0.0,3.2970192432403564,14.0,9.435493469238281,6.0,3.166698694229126,-2.3295750617980957,0.012655384838581085,-0.00487983413040638,0.4537540376186371,,,
1345536,172.10476684570312,-0.2725435495376587,1.171229362487793,0.9198036193847656,0.8868134617805481,0.6197546720504761,0.8212700486183167,0.810188889503479,0.6469486355781555,4.838307857513428,97.29471588134766,0.062068358063697815,-4.990856170654297,123.0,26.884807586669922,0.5557329058647156,9216.0,8.0,3.306889057159424,0.0,3.2984304428100586,14.0,9.538612365722656,6.0,3.1784989833831787,-2.327080249786377,0.01956889219582081,-0.0034849129151552916,0.3800847828388214,,,
1349784,165.77796936035156,0.20639568567276,1.3709524869918823,0.8999080061912537,0.7840089201927185,0.5865768790245056,,,,,,,,,,,,,,,,,,,,-2.324110746383667,0.022752387449145317,-0.0046768346801400185,0.1932077258825302,184.6666717529297,-48.57712173461914,-57.72047424316406
1354752,315.275146484375,-0.1900952309370041,1.298538088798523,0.742607831954956,0.8806061744689941,0.6728125810623169,0.859708845615387,0.8356189131736755,0.6629152894020081,4.8348188400268555,96.37858581542969,0.06192626431584358,-5.060181140899658,125.0,27.91787338256836,0.5607525110244751,9216.0,,,,,,,,,,,,,,,
